"","ID","accidents","BasisSchoolsAmsterdam","BicyclePathsAmsterdamCrossings","BronNetworkCrossings","ChildDaycareAmsterdam2011","HighAndUniAmsterdam2011","OSMAlcoholBarsNightclubs","OSMbikeBarriers2014","OSMbusAndTramStops","OSMcrossings","OSMhostelsHotels","OSMmotorwayJunctions","OSMNetworkAmsterdamCrossings","PriorityToRight","SchoolsAmsterdam2011","SecondarySchoolsAmsterdam2011","SpecialSchoolsAmsterdam2011","TrafficLightsAmsterdam"
"1279",1279,3,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
"1280",1280,36,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,NA
"1281",1281,6,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
"1282",1282,1,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
"1283",1283,26,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1284",1284,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1285",1285,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA
"1286",1286,6,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
"1287",1287,2,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
"1288",1288,5,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA
"1289",1289,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA
"1290",1290,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"1291",1291,8,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
"1292",1292,5,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA
"1293",1293,1,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA
"1294",1294,2,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
"1295",1295,1,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
"1296",1296,5,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
"1297",1297,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA
"1298",1298,2,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA
"1299",1299,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA
"1300",1300,13,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1301",1301,1,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1302",1302,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1303",1303,1,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1304",1304,130,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
"1305",1305,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1306",1306,23,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1307",1307,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA
"1308",1308,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1309",1309,20,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1310",1310,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1311",1311,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
"1312",1312,45,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1313",1313,12,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1314",1314,152,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA
"1315",1315,59,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
"1316",1316,67,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
"1317",1317,21,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1318",1318,20,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1319",1319,7,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA
"1320",1320,1,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
"1321",1321,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA
"1322",1322,22,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1323",1323,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1324",1324,2,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1325",1325,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1326",1326,2,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1327",1327,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"1328",1328,12,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
"1329",1329,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1330",1330,8,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
"1331",1331,44,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1332",1332,1,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1333",1333,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
"1334",1334,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1335",1335,11,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1336",1336,14,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1337",1337,9,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
"1338",1338,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1339",1339,7,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"1340",1340,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1341",1341,19,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
"1342",1342,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA
"1343",1343,16,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1344",1344,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1345",1345,9,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1346",1346,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1347",1347,48,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1348",1348,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"1349",1349,24,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA
"1350",1350,18,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
"1351",1351,7,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1352",1352,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
"1353",1353,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1354",1354,1,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1355",1355,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1356",1356,8,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1357",1357,75,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1358",1358,18,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1359",1359,23,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1360",1360,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1361",1361,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1362",1362,31,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1363",1363,14,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA
"1364",1364,38,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1365",1365,5,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1366",1366,9,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1367",1367,31,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1368",1368,3,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
"1369",1369,30,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA
"1370",1370,14,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA
"1371",1371,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
"1372",1372,4,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1373",1373,50,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"1374",1374,32,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1375",1375,18,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
"1376",1376,45,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1377",1377,5,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA
"1378",1378,4,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1379",1379,6,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1380",1380,10,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1381",1381,27,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1382",1382,4,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1383",1383,1,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA
"1384",1384,2,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1385",1385,4,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1386",1386,95,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1387",1387,81,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1388",1388,2,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA
"1389",1389,32,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
"1390",1390,26,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA
"1391",1391,2,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA
"1392",1392,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1393",1393,1,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1394",1394,120,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1395",1395,2,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1396",1396,11,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1397",1397,3,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1398",1398,1,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA
"1399",1399,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1400",1400,66,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1401",1401,3,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA
"1402",1402,26,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1403",1403,8,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA
"1404",1404,2,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA
"1405",1405,54,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1406",1406,41,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1407",1407,27,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
"1408",1408,22,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1409",1409,2,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA
"1410",1410,2,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA
"1411",1411,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
"1412",1412,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA
"1413",1413,8,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
"1414",1414,6,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA
"1415",1415,63,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1416",1416,30,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1417",1417,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA
"1418",1418,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
"1419",1419,47,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1420",1420,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1421",1421,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1422",1422,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA
"1423",1423,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1424",1424,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
"1425",1425,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
"1426",1426,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA
"1427",1427,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA
"1428",1428,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA
"1429",1429,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
"1430",1430,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1431",1431,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1432",1432,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
"1433",1433,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
"1434",1434,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA
"1435",1435,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"1436",1436,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1437",1437,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
"1438",1438,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
"1439",1439,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1440",1440,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"1441",1441,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA
"1442",1442,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1443",1443,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1444",1444,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA
"1445",1445,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
"1446",1446,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
"1447",1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
"1448",1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"1449",1449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
"1450",1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA
"1451",1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA
"1452",1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA
"1453",1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
"1454",1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA
"1455",1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1456",1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1457",1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1458",1458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA
"1459",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
"1460",1460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1461",1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1462",1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1463",1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA
"1464",1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"1465",1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"1466",1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA
"1467",1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
"1468",1468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
"1469",1469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA
"1470",1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
"1471",1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA
"1472",1472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1473",1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1474",1474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1475",1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1476",1476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1477",1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1478",1478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1479",1479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
"1480",1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA
"1481",1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA
"1482",1482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA
"1483",1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
"1484",1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA
"1485",1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
"1486",1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
"1487",1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
"1488",1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA
"1489",1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA
"1490",1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA
"1491",1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
"1492",1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"1493",1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1494",1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1495",1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1496",1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1497",1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1498",1498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1499",1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1500",1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
"1501",1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1502",1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1503",1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
"1504",1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA
"1505",1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"1506",1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA
"1507",1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1508",1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1509",1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA
"1510",1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
"1511",1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA
"1512",1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
