"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"accidents";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
165;490000;43010,3374421;133191,324516;313798,34;9524,74287505;4585,20869713;289;0;18;277;1;0;0;0;2;0;0;0;42;0;2;0;0;2
166;490000;44131,2257383;126916,068536;318952,71;6777,5647125;2685,91366937;309;0;2;175;3;0;0;0;3;0;0;0;12;0;9;0;0;2
167;490000;3226,52918725;238292,618772;248480,85;11635,1902492;4138,63017363;199;0;2;254;2;0;0;0;1;0;0;0;199;0;2;0;0;1
168;490000;28917,0769394;232412,687115;228670,24;12420,6854828;3782,33851557;422;0;4;344;4;0;0;0;6;0;0;0;104;0;1;0;0;1
169;490000;25454,0400765;251389,262296;213156,7;10665,1169634;2755,35470545;388;0;9;96;1;0;0;0;1;0;0;0;4;0;7;0;0;1
170;490000;73405,4179682;184887,253871;231707,33;11368,6840333;2202,08652992;145;0;27;17;2;0;0;0;6;0;0;0;70;0;1;0;0;1
171;490000;666,702922243;204043,64161;285289,66;10341,1653857;2938,79119579;1;0;28;16;0;0;0;0;4;0;0;0;344;0;2;0;0;3
172;490000;15058,3934367;193896,150237;281045,46;11177,9209162;3506,84748;127;0;6;171;0;0;0;0;6;0;0;0;340;0;1;0;0;3
173;490000;15402,7693317;162445,369036;312151,86;9265,67792554;3102,0565958;31;0;10;60;0;0;0;0;3;0;0;0;421;0;2;0;0;1
174;490000;45749,0626538;54109,8550979;390141,08;5005,87284233;1798,09115055;8;0;19;4;0;0;0;0;3;0;0;0;47;0;3;0;0;4
175;490000;187401,294842;38273,3253653;264325,38;4033,6273023;1370,99293618;10;0;32;3;0;0;0;0;2;0;0;0;423;0;5;0;0;1
176;490000;189056,55419;7069,44916932;293874;3645,09409986;1817,83876898;16;0;24;10;0;0;0;0;3;0;0;0;480;0;6;0;0;4
177;490000;32518,0675515;6105,19954454;451376,73;3755,04180466;1154,96562368;16;0;40;19;0;0;0;0;8;0;0;0;375;0;3;0;0;2
178;490000;95993,922534;95173,8732955;298832,2;7768,00111503;3032,32615563;91;0;3;60;0;0;0;0;7;0;0;0;389;0;5;0;0;2
179;490000;36824,5521392;41970,0961068;411205,35;4267,44715532;882,04118381;16;0;35;4;0;0;0;0;8;0;0;0;443;0;5;0;0;1
180;490000;18263,1162463;5566,54174616;466170,34;2219,01130739;385,289982541;49;0;20;117;0;0;0;0;9;0;0;0;649;0;3;0;0;1
181;490000;32751,9790198;11370,5401458;445877,48;677,450571238;640,89188373;214;0;4;182;0;0;0;0;2;0;0;0;272;0;6;0;0;0
182;490000;18371,409303;84819,9917504;386808,6;4821,83048422;3612,40107467;254;0;3;139;0;0;0;0;8;0;0;0;288;0;3;0;0;0
183;490000;33195,2827013;76765,7097345;380039,01;8699,28126737;2452,53455825;368;0;13;269;0;0;0;0;4;0;0;0;423;0;5;0;0;0
184;490000;90510,691866;74877,6475602;324611,66;7486,04042693;2179,84774749;532;0;9;270;0;0;0;0;4;0;0;0;651;0;2;0;0;0
185;490000;296117,048683;4180,56425171;189702,39;1432,56630449;462,162481393;578;0;12;376;0;0;0;0;1;0;0;0;473;0;1;0;0;0
186;490000;11541,9910255;100219,615557;378238,39;11769,0258965;2531,14291504;522;0;13;434;0;0;0;0;2;0;0;0;424;0;3;0;0;0
187;490000;15473,4560079;94425,7839385;380100,76;10239,7280807;4229,57821971;443;0;17;482;0;0;0;0;2;0;0;0;315;0;1;0;0;0
188;490000;59709,5272154;74525,7647245;355764,71;5854,46876415;3142,98827004;476;0;53;309;0;0;0;0;2;0;0;0;91;0;3;0;0;0
189;490000;44121,4720739;247873,201782;198005,33;11376,3249148;3824,29150791;103;0;17;189;0;0;0;0;3;0;0;0;25;0;4;0;0;0
190;490000;19307,7033401;223403,125817;247289,17;11273,0010433;3030,46094285;165;0;18;200;0;0;0;0;4;0;0;0;10;0;1;0;0;0
191;490000;29933,8294997;199240,463574;260825,71;12998,6684727;4360,1886767;103;0;51;229;0;0;0;0;4;0;0;0;15;0;4;0;0;0
192;490000;68922,1980487;262496,290842;158581,51;12296,9762085;3209,01264693;9;0;44;65;0;0;0;0;3;0;0;0;10;0;4;0;0;0
193;490000;105877,836502;222859,842562;161262,32;11226,1012669;2187,08284937;147;0;2;40;0;0;0;0;6;0;0;0;24;0;6;0;0;0
194;490000;68772,7185486;173945,565655;247281,72;12576,5635308;2143,88457769;116;0;32;77;0;0;0;0;2;0;0;0;92;0;1;0;0;0
195;490000;55622,9143277;107957,47036;326419,62;8295,43531656;3509,96335226;9;0;46;9;0;0;0;0;4;0;0;0;169;0;3;0;0;0
196;490000;6148,69242074;205967,391175;277883,92;12286,2658354;4556,18112323;14;0;19;22;0;0;0;0;2;0;0;0;60;0;3;0;0;0
197;490000;0;252412,380849;237587,62;13331,4587096;2502,45995371;4;0;7;14;0;0;0;0;5;0;0;0;269;0;1;0;0;0
198;490000;132914,944058;29773,4543573;327311,6;5520,89320684;2687,94761423;42;0;23;193;0;0;0;0;6;0;0;0;438;0;0;0;0;0
199;490000;220180,255429;7646,02839342;262173,72;2117,75228679;2224,30420026;123;0;14;218;0;0;0;0;10;0;0;0;468;0;0;0;0;0
200;490000;7934,07954864;8944,00516211;473121,92;2305,16355416;711,733103115;287;0;8;375;0;0;0;0;2;0;0;0;335;0;0;0;0;0
201;490000;2017,08327643;54921,5228081;433061,39;7650,80884129;1465,61078546;222;0;2;266;0;0;0;0;4;0;0;0;479;0;0;0;0;0
202;490000;421,55088709;26921,0720936;462657,38;2827,18353416;623,166558001;217;0;4;168;0;0;0;0;2;0;0;0;381;0;0;0;0;0
203;490000;8533,62549062;413,905302518;481052,47;1043,75894495;720,356890655;528;0;4;246;0;0;0;0;4;0;0;0;504;0;0;0;0;0
204;490000;21351,9046166;16246,3252332;452401,77;1168,64996099;1195,03821561;198;0;4;197;0;0;0;0;2;0;0;0;630;0;0;0;0;0
205;490000;25462,2000621;48839,0512942;415698,75;1369,04042895;997,248766898;244;0;12;218;0;0;0;0;3;0;0;0;579;0;0;0;0;0
206;490000;31219,4953628;5877,74623233;452902,76;3045,82524801;1998,23780678;496;0;6;312;0;0;0;0;1;0;0;0;414;0;0;0;0;0
207;490000;42482,3460331;28872,221093;418645,43;3422,99223649;3298,29924807;674;0;44;407;0;0;0;0;6;0;0;0;577;0;0;0;0;0
208;490000;195303,762923;7449,92892619;287246,31;1483,64673061;1606,21278721;5470;0;14;566;0;0;0;0;10;0;0;0;399;0;0;0;0;0
209;490000;269483,47248;21555,4117231;198961,12;3739,50616587;2276,02059844;158;0;3;164;0;0;0;0;4;0;0;0;106;0;0;0;0;0
210;490000;22836,0872961;100373,657225;366790,26;8769,06023762;4626,7989574;117;0;7;67;0;0;0;0;4;0;0;0;162;0;0;0;0;0
211;490000;19135,9551866;136902,120331;333961,92;8723,79777504;4864,42136171;88;0;26;83;0;0;0;0;15;0;0;0;137;0;0;0;0;0
212;490000;22273,2826741;261956,079135;205770,64;11212,2000851;4161,66059488;47;0;26;152;0;0;0;0;2;0;0;0;3;0;0;0;0;0
213;490000;49584,985499;226416,801304;213998,21;11573,5751054;4350,03031548;25;0;50;71;0;0;0;0;3;0;0;0;13;0;0;0;0;0
214;490000;77679,956793;237388,675314;174931,37;13805,0821649;2287,15707265;5;0;27;65;0;0;0;0;2;0;0;0;41;0;0;0;0;0
215;490000;66870,3760465;263219,674006;159909,95;14994,4711512;4465,85347702;41;0;17;19;0;0;0;0;4;0;0;0;82;0;0;0;0;0
216;490000;84659,3760673;229432,578212;175908,05;14864,0181919;4797,4673874;8;0;14;9;0;0;0;0;1;0;0;0;233;0;0;0;0;0
217;490000;79473,1079617;170007,488663;240519,4;12497,2693668;3741,07354648;13;0;2;21;0;0;0;0;1;0;0;0;362;0;0;0;0;0
218;490000;110509,209887;129970,027842;249520,76;9364,8320623;2115,81152891;18;0;2;11;0;0;0;0;2;0;0;0;502;0;0;0;0;0
219;490000;70743,5463696;122243,056873;297013,4;9171,06211674;3135,53196345;12;0;3;141;0;0;0;0;2;0;0;0;494;0;0;0;0;0
220;490000;154104,999342;116717,325914;219177,67;10768,1483481;2629,28858475;43;0;8;302;0;0;0;0;5;0;0;0;381;0;0;0;0;0
221;490000;208501,534995;95257,166921;186241,3;4547,1809123;1136,51819625;112;0;19;192;0;0;0;0;4;0;0;0;560;0;0;0;0;0
222;490000;106741,152306;21029,4617708;362229,39;4010,83421977;2659,71810262;118;0;37;335;0;0;0;0;8;0;0;0;367;0;0;0;0;0
223;490000;7053,59258597;6153,66168401;476792,75;6392,92109055;845,260824033;281;0;17;329;0;0;0;0;2;0;0;0;373;0;0;0;0;0
224;490000;9356,02950101;23244,670619;457399,3;75,59277216;75,4442629625;256;0;15;284;0;0;0;0;1;0;0;0;478;0;0;0;0;0
225;490000;25728,3789813;98824,515318;365447,11;3255,67528678;1391,37806733;185;0;4;286;0;0;0;0;6;0;0;0;469;0;0;0;0;0
226;490000;34682,5286599;14332,6128723;440984,86;3249,00976359;2155,0253387;316;0;6;191;0;0;0;0;2;0;0;0;801;0;0;0;0;0
227;490000;47241,1113284;9850,9938325;432907,89;2091,35482809;1555,77839756;232;0;3;230;0;0;0;0;4;0;0;0;269;0;0;0;0;0
228;490000;41434,6534037;48307,7639316;400257,58;7756,5158415;2111,78683041;79;0;23;318;0;0;0;0;6;0;0;0;227;0;0;0;0;0
229;490000;21775,6784681;66421,0991833;401803,22;9200,2307174;2650,66683131;328;0;15;355;0;0;0;0;7;0;0;0;189;0;0;0;0;0
230;490000;5854,87063111;91178,3655387;392966,76;13595,2241733;3381,89301639;289;0;20;93;0;0;0;0;4;0;0;0;300;0;0;0;0;0
231;490000;52668,6501184;62958,1315744;374373,22;11441,9438598;4302,60385058;398;0;20;89;0;0;0;0;6;0;0;0;70;0;0;0;0;0
232;490000;50004,2469096;68235,4922717;371760,26;9047,15819543;4577,26117747;85;0;6;113;0;0;0;0;2;0;0;0;56;0;0;0;0;0
233;490000;30448,6944829;115792,384272;343758,92;12058,1913045;4842,06766441;73;0;5;21;0;0;0;0;3;0;0;0;17;0;0;0;0;0
234;490000;35846,8063199;213053,710554;241099,48;9731,59194934;3507,87468646;10;0;3;25;0;0;0;0;4;0;0;0;42;0;0;0;0;0
235;490000;78904,6171568;148599,443659;262495,94;9227,90969142;3583,49313393;2;0;3;49;0;0;0;0;4;0;0;0;25;0;0;0;0;0
236;490000;51575,9402559;247044,801087;191379,26;13772,9417898;4771,72844271;48;0;5;4;0;0;0;0;10;0;0;0;27;0;0;0;0;0
237;490000;71188,0614846;259528,829205;159283,11;14322,2941522;4285,32557621;1;0;23;6;0;0;0;0;4;0;0;0;74;0;0;0;0;0
238;490000;70937,5295638;220161,291115;198901,18;16176,558716;3667,72356401;5;0;19;3;0;0;0;0;6;0;0;0;11;0;0;0;0;0
239;490000;235399,945582;59919,9633826;194680,09;9208,24052762;2155,79611611;3;0;9;3;0;0;0;0;3;0;0;0;238;0;0;0;0;0
240;490000;149034,194616;76850,1988708;264115,61;5504,91569917;2628,95723507;1;0;2;25;0;0;0;0;2;0;0;0;346;0;0;0;0;0
241;490000;195458,391177;58494,3212553;236047,29;5709,07779506;1804,9535143;5;0;3;25;0;0;0;0;2;0;0;0;342;0;0;0;0;0
242;490000;231281,072331;89493,2365125;169225,69;7922,59467158;3409,59762763;3;0;9;44;0;0;0;0;3;0;0;0;547;0;0;0;0;0
243;490000;379490,023188;38651,4876548;71858,49;4820,68516717;107,793510884;26;0;20;102;0;0;0;0;1;0;0;0;432;0;0;0;0;0
244;490000;64316,4589093;1437,80566353;424245,74;5530,20123038;1211,14558133;12;0;15;55;0;0;0;0;5;0;0;0;385;0;0;0;0;0
245;490000;6730,75125674;1250,69168769;482018,56;2503,93037345;446,080790335;33;0;8;15;0;0;0;0;2;0;0;0;544;0;0;0;0;0
246;490000;2908,40106026;1509,13408609;485582,46;1573,55009112;1013,1341559;31;0;9;129;0;0;0;0;2;0;0;0;397;0;0;0;0;0
247;490000;19469,3988198;9785,5572809;460745,04;718,969161284;715,498377635;134;0;0;165;0;0;0;0;1;0;0;0;342;0;0;0;0;0
248;490000;2924,98204258;7604,18899018;479470,83;376,268669001;152,809605833;223;0;0;46;0;0;0;0;1;0;0;0;401;0;0;0;0;0
249;490000;127108,369859;13339,4008814;349552,23;5341,82992706;2374,41502385;110;0;0;35;0;0;0;0;1;0;0;0;327;0;0;0;0;0
250;490000;18684,6161505;2914,90804479;468400,48;3961,20876913;1759,20624117;89;0;0;165;0;0;0;0;0;0;0;0;346;0;0;0;0;0
251;490000;24960,0140852;29475,7387285;435564,25;7393,66260242;2024,53669916;282;0;0;232;0;0;0;0;0;0;0;0;204;0;0;0;0;0
252;490000;39751,6384143;77743,1290879;372505,23;11735,5580199;2290,58398884;181;0;0;31;0;0;0;0;0;0;0;0;170;0;0;0;0;0
253;490000;40297,842192;71691,401363;378010,76;9532,43137198;3313,53917221;190;0;0;355;0;0;0;0;0;0;0;0;33;0;0;0;0;0
254;490000;24192,3913799;78621,7286223;387185,88;12540,5040896;3219,25521569;334;0;0;307;0;0;0;0;0;0;0;0;36;0;0;0;0;0
255;490000;26126,6824384;92997,574605;370875,74;12932,2130533;1608,79778532;84;0;0;167;0;0;0;0;0;0;0;0;190;0;0;0;0;0
256;490000;13526,8983045;69560,8931449;406912,21;10503,5639939;3230,74944618;14;0;0;40;0;0;0;0;0;0;0;0;25;0;0;0;0;0
257;490000;0;129947,958993;360052,04;13413,5974473;3394,1333516;68;0;0;294;0;0;0;0;0;0;0;0;9;0;0;0;0;0
258;490000;41515,0103513;163597,540151;284887,45;10126,0612487;3846,9964158;36;0;0;139;0;0;0;0;0;0;0;0;36;0;0;0;0;0
259;490000;16636,748116;206391,920453;266971,33;9735,90785343;1730,35933668;73;0;0;63;0;0;0;0;0;0;0;0;4;0;0;0;0;0
260;490000;68628,8962757;204029,282812;217341,82;12845,4149988;4072,87027131;7;0;0;3;0;0;0;0;0;0;0;0;24;0;0;0;0;0
261;490000;63806,0045032;216708,973966;209485,02;14434,2792992;1236,28327057;1;0;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0
262;490000;263925,112841;66066,7719716;160008,12;4578,75782043;3119,23748516;4;0;0;30;0;0;0;0;0;0;0;0;9;0;0;0;0;0
263;490000;269477,109129;30574,0076845;189948,88;5760,20907038;1789,03144367;48;0;0;78;0;0;0;0;0;0;0;0;2;0;0;0;0;0
264;490000;210122,298754;92333,9635321;187543,74;5321,01131404;1365,68497277;51;0;0;62;0;0;0;0;0;0;0;0;6;0;0;0;0;0
265;490000;351227,278265;57190,8878817;81581,83;1490,85654517;478,390881947;141;0;0;18;0;0;0;0;0;0;0;0;4;0;0;0;0;0
266;490000;163511,37484;13217,8223668;313270,8;1948,20181538;757,871837822;28;0;0;105;0;0;0;0;0;0;0;0;6;0;0;0;0;0
267;490000;10970,7275619;14457,2515442;464572,02;4964,75344594;2623,32006763;176;0;0;171;0;0;0;0;0;0;0;0;52;0;0;0;0;0
268;490000;17996,0945649;4185,98453289;467817,92;1137,72268505;699,540631699;162;0;0;85;0;0;0;0;0;0;0;0;45;0;0;0;0;0
269;490000;12711,2193318;3658,87823351;473629,9;134,100545015;134,356102154;85;0;0;78;0;0;0;0;0;0;0;0;71;0;0;0;0;0
270;490000;39828,2975366;7094,21158539;443077,49;1684,34306941;773,688728976;96;0;0;91;0;0;0;0;0;0;0;0;177;0;0;0;0;0
271;490000;105691,153394;202,052061003;384106,79;772,76393213;772,362499164;100;0;0;24;0;0;0;0;0;0;0;0;257;0;0;0;0;0
272;490000;90158,8040231;0;399841,2;651,282823397;492,106776384;10;0;0;168;0;0;0;0;0;0;0;0;44;0;0;0;0;0
273;490000;16950,0513693;0;473049,95;751,315877433;714,526690587;164;0;0;175;0;0;0;0;0;0;0;0;642;0;0;0;0;0
274;490000;40013,3250324;0;449986,67;119,921480167;141,05812006;150;0;0;284;0;0;0;0;0;0;0;0;401;0;0;0;0;0
275;490000;58656,3731876;32,9693543978;431310,66;821,140323409;0;153;0;0;370;0;0;0;0;0;0;0;0;147;0;0;0;0;0
276;490000;415515,552431;4960,71037501;69523,74;78,6856047715;0;136;0;0;214;0;0;0;0;0;0;0;0;217;0;0;0;0;0
277;490000;424670,083488;14437,8371476;50892,08;142,506366574;0;134;0;0;200;0;0;0;0;0;0;0;0;372;0;0;0;0;0
278;490000;2193,31335144;0;487806,69;279,833542544;0;96;0;0;9;0;0;0;0;0;0;0;0;295;0;0;0;0;0
279;490000;27972,6102903;0;462027,39;1129,16469176;0;3;0;0;3;0;0;0;0;0;0;0;0;63;0;0;0;0;0
280;490000;0,24846049843;0;489999,75;542,589157553;0;1;0;0;18;0;0;0;0;0;0;0;0;475;0;0;0;0;0
281;490000;438,228212039;0;489561,77;18,7927198982;0;8;0;0;4;0;0;0;0;0;0;0;0;553;0;0;0;0;0
282;490000;0;1048,01911845;488951,98;0;0;11;0;0;16;0;0;0;0;0;0;0;0;379;0;0;0;0;0
283;490000;0;0;490000;0;0;1;0;0;10;0;0;0;0;0;0;0;0;112;0;0;0;0;0
284;490000;0;0;490000;0;0;20;0;0;25;0;0;0;0;0;0;0;0;388;0;0;0;0;0
285;490000;0;0;490000;0;0;10;0;0;21;0;0;0;0;0;0;0;0;262;0;0;0;0;0
286;490000;0;0;490000;0;0;17;0;0;24;0;0;0;0;0;0;0;0;250;0;0;0;0;0
287;490000;0;0;490000;0;0;182;0;0;22;0;0;0;0;0;0;0;0;3;0;0;0;0;0
288;490000;41,3039158089;0;489958,7;0;0;11;0;0;18;0;0;0;0;0;0;0;0;9;0;0;0;0;0
289;490000;0;0;490000;0;0;3;0;0;186;0;0;0;0;0;0;0;0;10;0;0;0;0;0
290;490000;0;0;490000;0;0;91;0;0;6;0;0;0;0;0;0;0;0;76;0;0;0;0;0
291;490000;0;0;490000;0;0;216;0;0;43;0;0;0;0;0;0;0;0;116;0;0;0;0;0
292;490000;0;0;490000;0;0;56;0;0;89;0;0;0;0;0;0;0;0;94;0;0;0;0;0
293;490000;0,15977814065;0;489999,84;0;0;91;0;0;233;0;0;0;0;0;0;0;0;24;0;0;0;0;0
294;490000;2229,46661054;0;487770,53;0;0;310;0;0;214;0;0;0;0;0;0;0;0;314;0;0;0;0;0
295;490000;0;0;490000;0;0;31;0;0;128;0;0;0;0;0;0;0;0;285;0;0;0;0;0
296;490000;0;0;490000;0;0;17;0;0;276;0;0;0;0;0;0;0;0;191;0;0;0;0;0
297;490000;0;0;490000;0;0;1;0;0;147;0;0;0;0;0;0;0;0;254;0;0;0;0;0
298;490000;0,99187051638;0;489999,01;0;0;3;0;0;36;0;0;0;0;0;0;0;0;125;0;0;0;0;0
299;490000;0;0;490000;0;0;15;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
300;490000;0;0;490000;0;0;15;0;0;6;0;0;0;0;0;0;0;0;33;0;0;0;0;0
301;490000;0;0;490000;0;0;7;0;0;10;0;0;0;0;0;0;0;0;451;0;0;0;0;0
302;490000;0;0;490000;0;0;5;0;0;33;0;0;0;0;0;0;0;0;349;0;0;0;0;0
303;490000;191902,984529;1109,74606382;296987,27;2384,48643701;784,142426273;9;0;0;4;0;0;0;0;0;0;0;0;437;0;0;0;0;0
304;490000;27983,5200105;23700,2426059;438316,24;2320,16168246;1318,29453223;2;0;0;9;0;0;0;0;0;0;0;0;368;0;0;0;0;0
305;490000;10386,1465755;44146,856945;435467;2356,19609557;1401,96704799;73;0;0;3;0;0;0;0;0;0;0;0;267;0;0;0;0;0
306;490000;31099,4597618;21831,0582094;437069,48;4212,2317904;2799,12342194;36;0;0;12;0;0;0;0;0;0;0;0;306;0;0;0;0;0
307;490000;53481,7423342;17217,1536849;419301,1;5257,95073583;2410,58842905;63;0;0;3;0;0;0;0;0;0;0;0;29;0;0;0;0;0
308;490000;32365,282481;33315,2975172;424319,42;4438,03797753;2270,48370894;119;0;0;192;0;0;0;0;0;0;0;0;3;0;0;0;0;0
309;490000;24838,3375406;47711,5778747;417450,08;4684,85682839;1406,41397772;38;0;0;217;0;0;0;0;0;0;0;0;25;0;0;0;0;0
310;490000;9646,21423256;83776,1315672;396577,65;9618,76019282;2665,04413002;301;0;0;163;0;0;0;0;0;0;0;0;11;0;0;0;0;0
311;490000;12324,0426009;93401,0416367;384274,92;8892,71534654;3418,32935778;22;0;0;214;0;0;0;0;0;0;0;0;12;0;0;0;0;0
312;490000;20152,9380165;46258,7508968;423588,31;2905,76361588;1631,74546718;8;0;0;151;0;0;0;0;0;0;0;0;2;0;0;0;0;0
313;490000;43076,0991898;37716,5416498;409207,36;3323,51617886;2956,58336936;12;0;0;97;0;0;0;0;0;0;0;0;8;0;0;0;0;0
314;490000;32815,0405332;129803,275078;327381,68;7941,19888658;4084,88211349;5;0;0;16;0;0;0;0;0;0;0;0;52;0;0;0;0;0
315;490000;167299,789634;127624,23049;195075,98;9402,67202414;3247,44625092;14;0;0;27;0;0;0;0;0;0;0;0;75;0;0;0;0;0
316;490000;272046,597232;54821,5062156;163131,9;2410,42932506;804,675851017;139;0;0;18;0;0;0;0;0;0;0;0;29;0;0;0;0;0
317;490000;44378,0212525;100015,914718;345606,06;11912,8744642;3393,35693159;69;0;0;6;0;0;0;0;0;0;0;0;72;0;0;0;0;0
318;490000;28024,3317334;118796,922873;343178,75;13558,7720795;5292,06923039;52;0;0;10;0;0;0;0;0;0;0;0;42;0;0;0;0;0
319;490000;12895,3706654;82223,8989539;394880,73;6420,57694242;2219,95254918;32;0;0;12;0;0;0;0;0;0;0;0;56;0;0;0;0;0
320;490000;95986,7783532;41929,8996246;352083,32;3221,00774769;860,423075173;53;0;0;34;0;0;0;0;0;0;0;0;240;0;0;0;0;0
321;490000;71106,6121977;50554,7793474;368338,61;8927,02522697;3477,04574147;33;0;0;13;0;0;0;0;0;0;0;0;19;0;0;0;0;0
322;490000;28684,7394023;40327,2853816;420987,98;6900,16461591;2967,28745258;36;0;0;17;0;0;0;0;0;0;0;0;70;0;0;0;0;0
323;490000;23887,3339305;11100,0774961;455012,59;5047,14787961;1957,9412961;8;0;0;148;0;0;0;0;0;0;0;0;188;0;0;0;0;0
324;490000;17932,6741289;94,3230759851;471973;1270,13815724;802,432000232;9;0;0;426;0;0;0;0;0;0;0;0;479;0;0;0;0;0
325;490000;4264,61848678;7749,03405643;477986,35;918,929961872;76,1400928425;1;0;0;193;0;0;0;0;0;0;0;0;284;0;0;0;0;0
326;490000;257517,829705;636,561480015;231845,61;1001,00151019;1081,59319893;1;0;0;35;0;0;0;0;0;0;0;0;190;0;0;0;0;0
327;490000;20321,1121205;107317,709426;362361,18;5668,62169186;747,469265853;3;0;0;73;0;0;0;0;0;0;0;0;313;0;0;0;0;0
328;490000;51728,7975807;45202,9260787;393068,28;7051,92977963;1630,89392705;44;0;0;46;0;0;0;0;0;0;0;0;176;0;0;0;0;0
329;490000;198227,795398;88390,8618076;203381,34;5102,54943282;1190,44257932;188;0;0;3;0;0;0;0;0;0;0;0;54;0;0;0;0;0
330;490000;109300,491069;116360,947491;264338,56;5873,89898844;1400,14730034;70;0;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0
331;490000;130,409734566;116883,337588;372986,25;7843,70423067;2599,74361092;94;0;0;3;0;0;0;0;0;0;0;0;26;0;0;0;0;0
332;490000;961,665915168;98049,3124127;390989,02;11552,1923063;2118,77510351;41;0;0;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0
333;490000;39286,2324527;64831,4440521;385882,32;5156,24861239;1969,4814332;173;0;0;20;0;0;0;0;0;0;0;0;23;0;0;0;0;0
334;490000;14616,2171711;133051,041781;342332,74;5125,69438878;3412,05698744;83;0;0;26;0;0;0;0;0;0;0;0;101;0;0;0;0;0
335;490000;115015,777914;89292,498194;285691,72;6258,96271876;1029,96849536;285;0;0;60;0;0;0;0;0;0;0;0;15;0;0;0;0;0
336;490000;469158,228833;5870,74550863;14971,03;379,983539875;285,977800523;69;0;0;188;0;0;0;0;0;0;0;0;31;0;0;0;0;0
337;490000;256995,556379;44616,6299337;188387,81;1943,57465153;1252,8069569;61;0;0;229;0;0;0;0;0;0;0;0;13;0;0;0;0;0
338;490000;73667,0133813;107923,996728;308408,99;7124,39133692;3166,18162353;2;0;0;166;0;0;0;0;0;0;0;0;42;0;0;0;0;0
339;490000;44815,4878765;80714,5143612;364470;9455,39514015;2870,42000093;2;0;0;88;0;0;0;0;0;0;0;0;36;0;0;0;0;0
340;490000;15030,5187027;95373,3581214;379596,12;11984,8969427;4886,43013157;28;0;0;34;0;0;0;0;0;0;0;0;325;0;0;0;0;0
341;490000;36849,7436091;73729,6754531;379420,58;11473,5286419;3478,35434141;5;0;0;84;0;0;0;0;0;0;0;0;353;0;0;0;0;0
342;490000;27274,4424082;84831,9466753;377893,61;10577,1193992;3653,57540553;1;0;0;75;0;0;0;0;0;0;0;0;219;0;0;0;0;0
343;490000;19153,9742128;65976,9277269;404869,1;9888,86858018;2126,57866695;18;0;0;56;0;0;0;0;0;0;0;0;371;0;0;0;0;0
344;490000;36040,8993498;2636,36625432;451322,73;2351,90555316;1588,56897313;6;0;0;8;0;0;0;0;0;0;0;0;208;0;0;0;0;0
345;490000;24864,3472854;4557,95948202;460577,69;890,916643596;2,70283613846;3;0;0;9;0;0;0;0;0;0;0;0;108;0;0;0;0;0
346;490000;15128,0360521;20116,1028932;454755,86;2113,09439103;957,903002362;17;0;0;6;0;0;0;0;0;0;0;0;18;0;0;0;0;0
347;490000;18636,3364658;5195,72524759;466167,94;723,167211035;730,685214846;22;0;0;9;0;0;0;0;0;0;0;0;26;0;0;0;0;0
348;490000;159140,521296;2983,60076124;327875,88;1255,81673091;543,891635161;19;0;0;9;0;0;0;0;0;0;0;0;24;0;0;0;0;0
349;490000;387416,499718;225,232224098;102358,27;233,048661546;190,557364491;3;0;0;4;0;0;0;0;0;0;0;0;16;0;0;0;0;0
350;490000;12820,9197173;1290,74625835;475888,33;502,76805894;550,742932563;2;0;0;3;0;0;0;0;0;0;0;0;6;0;0;0;0;0
351;490000;15850,2333226;28547,1372825;445602,63;2317,40256505;177,805928818;1;0;0;3;0;0;0;0;0;0;0;0;68;0;0;0;0;0
352;490000;5278,25074344;46201,7533917;438520;2349,62546469;795,34095579;140;0;0;13;0;0;0;0;0;0;0;0;33;0;0;0;0;0
353;490000;187776,270453;19650,9963733;282572,73;2573,52727679;730,681138194;2;0;0;55;0;0;0;0;0;0;0;0;70;0;0;0;0;0
354;490000;131156,996371;52737,8027036;306105,2;3155,3180578;700,683921596;7;0;0;66;0;0;0;0;0;0;0;0;30;0;0;0;0;0
355;490000;36158,6024593;58424,417621;395416,98;2742,51076728;1619,93757984;2;0;0;6;0;0;0;0;0;0;0;0;38;0;0;0;0;0
356;490000;8888,17496223;130118,027349;350993,8;2678,6776744;1103,30092837;39;0;0;18;0;0;0;0;0;0;0;0;309;0;0;0;0;0
357;490000;70650,6584879;105345,254931;314004,09;3200,75943573;864,602662272;3;0;0;3;0;0;0;0;0;0;0;0;597;0;0;0;0;0
358;490000;6977,53661191;66832,5947624;416189,87;12414,6293216;1724,07990797;3;0;0;99;0;0;0;0;0;0;0;0;215;0;0;0;0;0
